Year,Allspice ,Apples ,Apples Dried,Ashes ,Axe ,Bacon ,Bark ,Bark Birchbark,Barley ,Barley Brewer,Barley Gerste,Barley Kauf,Barley Verkauf,Bean Fave,Bean Vetches,Beans ,Beans Kauf,Beans White,Beef ,Beef Dressed,Beef Kauf,Beef Salt,Beef Salted,Beef Verkauf,Beer ,Beer Ausschank,Beer Branauer,Beer Brown,Beer Double,Beer Einbecker,Beer Frankfurter,Beer Freistaedter,Beer Iglauer,Beer Kauf,Beer Regensburger,Beer Schweinitzer,Beer Strong,Beer Verkauf,Beer White,Beer Wholesale,Boards ,Books ,Boots Kauf,Boots Leather,Brandy ,Brandy French,Brandy Kauf,Brandy Verkauf,Brandy Wholesale,Bread ,Bread Brown,Bread Kauf,Bread Rye,Bread Wheat,Bread White,Brick ,Bricks ,Buchwheat Verkauf,Butter ,Cabbage ,Candle ,Candle Tallow,Candle Wax,Candles ,Candles Tallow,Candles Wax,Canvas ,Caraway Kauf,Carp ,Charcoal ,Charcoal Oak,Cheese ,Cheese Factory,Cheese Hollander,Cheese Kauf,Cheese Lot,Cheese speis,Chicken ,Chicken Dressed,Chickpeas ,Chicory ,Chocolate ,Cider ,Cinnamon ,Cinnamon Bulk,Cinnamon Kauf,Cloth ,Cloth Alto,Cloth Basso,Cloth Bleached Cotton,Cloth Brugge,Cloth Coat-White,Cloth Cotton,Cloth English Black,Cloth English Red,Cloth Garnet,Cloth Gown-White,Cloth Holland,Cloth Italian,Cloth Kersey,Cloth Linen,Cloth London fine,Cloth London Import,Cloth Nurenburg,Cloth Paduan,Cloth Sacking,Cloth Says,Cloth Scarlet,Cloth Shirting,Cloth Silesian,Cloth Spanish,Cloth Tow,Cloth Velvet,Cloth Venitian,Cloth White,Cloth Wool,Cloth Woolen,Cloth Woolen-High,Cloth Woolen-Low,Clothing Stockings,Clothing Suit,Clothing Workgloves,Cloves ,Cloves Kauf,Coal ,Coal North,Coal Pithead,Coal Southern,Coalgas ,Cocao ,Cod Salt,Codfish ,Codfish Jamaica,Codfish Merchantable,Codfish Refuse,Coffee ,Copper ,Cordage ,Cotton ,Cream ,Currants ,Eggs ,Firewood ,Firewood Dornwellen,Firewood Hard,Firewood Holzwellen,Firewood Soft,Fish ,Flax ,Flour ,Flour Bean,Flour Chestnut,Flour Corn,Flour Wheat,Garbanzo ,Gin ,Ginger ,Ginger Kauf,Ginger Lot,Glass Window-Medium,Glass Window-Small,Glassware Bottle,Goat ,Gold ,Gold Bars,Gold Dust,Gold Western Europe,Grain ,Grains ,Ham ,Hay ,Herring ,Herring Baltic,Herring Flemish Red,Herring Piece,Honey ,Hops ,Horse shoes ,Insurance Fire,Iron ,Iron Bar,Iron Manufactured,Iron Manufactured Items,Iron Pig,Iron Wrought,Kerosene ,Lamb Icelandi salted,Lard ,Lead ,Lime ,Linen ,Linen Sacking,Linen Sail,Maize ,Malmsey ,Maple Syrup ,Meal Kauf,Meal Verkauf,Meat ,Meat Salted,Milk ,Millet ,Millet Kauf,Millet Retail,Millet Verkauf,Millet Wholesale,Miso ,Molasses ,Mortar ,Mustard ,Mutton ,Nails ,Nails Horse shoe,Nails Large,Nutmeg ,Oatmeal ,Oats ,Oats Paid,Oats Recieved,Oil ,Oil Lamp,Oil Linseed,Oil Olive,Oil Rapeseed,Oil Train,Oilcake ,Oranges Kauf,Ox ,Paper ,Paper Adler,Paper Chancellery,Paper COuncept,Paper Fine,Paper Foolscap,Paper Japanese,Paper Kauf,Paper Letter,Paper Parchment,Paper Post,Paper Rough,Paper Royal,Paper Silesian,Paper Swidnica,Paper Writing,Paper Writing-Median,Parchment ,Peas ,Peas Kauf,Peat ,Pepper ,Pepper Kauf,Pewter ,Pie Fruits ,Pike ,Pike Salt,Plum Damask,Pork ,Pork Backbone,Pork Dressed,Pork Kauf,Pork Mess ,Pork Verkauf,Potato ,Poultry ,Print ,Quicksilver Mercury,Raisins ,Rent High,Rent Housing,Rent Low,Rent Mid,Rice ,Rice British Empirial,Rice Glutinous,Rice Lower Yangzi,Rice Peng,Rice White,Rum ,Rye ,Rye Danish,Rye Kauf,Rye Koenigsberg,Rye Polish,Rye Verkauf,Saffron ,Saffron Domestic,Saffron Foreign,Saffron Kauf,Saffron Wild,Sake ,Salmon ,Salmon Salt,Salt ,Salt French-Iberian,Salt Ground,Salt Rock,Salt Spanish,Salt Zeeland,Sausage ,Saw Batten,Scythe ,Sheeting ,Shoes ,Shoes Kauf,Shot ,Shovel ,Shovel Spade,Silk Thread,Slave Probate,Slave Probate Deflated,Slave Sale,Soap ,Soap Brown,Socks ,Sorghum ,Soy ,Soya Sauce ,Soybean ,Speck Kauf,Speck Verkauf,Spelt ,Spirits ,Stockfish ,Stockfish Icelandic,Stockings ,Stockings Kauf,Straw ,Suet ,Sugar ,Sugar Ground,Sugar Loaf,Sugar Maple,Sugar White,Tallow ,Tallow Candle,Tar ,Tax Personal property,Tax Real estate,Tea ,Tea Zencha,Tiles ,Tobacco ,Transportation Freight-Ton,Transportation Passenger,Treacle ,Trenchers Equipment,Turkey Dressed,Turnips ,Turpentine ,Underpants Kauf,Veal ,Veal Calves,Veal Dressed,Veal Verkauf,Vinegar ,Vinegar Kauf,Wax ,Wax Candle,Wax Spanish,Wheat ,Wheat Black,Wheat British Empirial,Wheat Civil,Wheat Dozzinale,Wheat French,Wheat Kauf,Wheat Koenigsberg,Wheat Late,Wheat Mugi,Wheat Polish,Wheat St. Georgen,Wheat Swedish,Wheat Verkauf,Wheat White,Whiskey ,Wine ,Wine Ausschank,Wine French,Wine Green,Wine Green Fired,Wine Kauf,Wine Marc,Wine New,Wine Port,Wine Red Common,Wine Rhine,Wine San Pedro Telmo,Wine Verkauf,Wine White,Wood ,Wool ,Wool Unwashed,Wool Washed,Yerba 
1626,,,,,,,,,37.12723571,,0.277836074,,,0.499082905,0.515865737,0.305412864,,,20.50551698,,1.5875,,,,,,,,,,,,0.013153465,,0.012912748,,0.630048648,,,,,,,,,,,,,3.054904201,,,,,,7.721201083,0.163126303,,4.111062205,,,,,22.28179004,,,,,6.080508475,0.384687003,,13.30292478,,,,,4.850107066,,,,,,,,,,0.716661,59.88169875,14.80408663,,,,,171.4993605,107.2698703,,,,,,8.075742152,,30.558528,,,,,,,,,,,,2.330743618,45.3486535,,46.35353531,11.70426767,,152.8158588,,,,95.54815448,17.98668935,,61.08806965,,,2.389428701,,,,,,12.735,,,,,10.37254493,58.14817546,,,,,,6.688559322,1.47451423,,,,1.437695641,,,16.10868363,,,,,0.81882492,,,,,,,,,179.845278,2.913712067,,,,,3.665681559,,,,,4.250282632,7.115012652,,,,,,2.43,,8.591248779,,,,,,,,,,,0.345911425,,,,,,,,14.25626181,2.924391083,4.013395536,,3.975368424,,1.004938738,3.002463141,,,3.021105896,6.54919046,11.95254237,10.52315459,,,,,,117.6286682,,,,,58.44032121,,,,,,22.7106,,,,102.8124,34.44,28.07623294,1.878698878,,,24.29070825,,13.05702995,,,,,,,,,,,,,,,,,,,,6.892005378,,,,,,,51.06861844,,,,0.560714286,,,,,,,,,,4.049564281,,1.339571429,,,,,,,,12.72664732,,,,8.250558621,,,,,62.76011836,,,0.201093844,,,,,,,,,,,,75.07528109,4.68891861,137.5360465,,,,,,4.799199736,,,,,,0.112755682,,,,,1.691289084,,,,,6.285738758,,,,44.12329988,,,,,73.35002018,0.628668379,,,0.595652971,,,,,,,0.652202583,,,0.661683786,,18.9640239,1.256016598,,,,0.852496552,,0.380644156,4.06247847,0.051272795,5.739263598,,1.76982069,,110.7003647,9.789307145,,,
1627,,,,,,,,,38.67666573,,,,,0.389031548,0.381052825,0.238584016,,,22.96094525,,1.494642857,,,,,,,,,,1.228217573,,,0.346344828,,,0.596820522,,,,,,,,,,,,,3.378219669,,2.511,,,,8.547844237,0.173968342,,11.11122089,,,,,5.473173651,,,2.918644068,,5.420338983,0.380979909,,16.25745885,,,,,6.673747323,,,,,,,,,,,59.37565622,14.84391406,,,,,,,,,,,,8.443498798,,,,,,,,,,,,,,1.8,49.00848689,,54.50775041,14.36853965,,152.573685,,,,101.243662,25.66124825,,60.20410791,,,2.103501001,,,,,,12.735,,,,4.766828897,10.24583077,65.68952671,,,,,,9.728813559,1.109368129,,,,1.078126252,,,20.13585552,,,,,,,,,,,,,,158.2058313,1.64566226,,,,51.90865724,6.118393012,,,,,4.176061103,7.055856701,,,,,,2.43,,8.060624708,,,,,,,,,,0.736133381,0.291135863,,,,,,,,12.99101852,11.30537609,4.180452367,,5.476731469,,0.729946951,2.568453851,,,3.456144578,6.0360598,12.16101695,10.24463933,,,,,,117.4652857,,,,,58.44032121,,33.48,,,,,,,,22.96,,,1.637533541,,,21.57075,,12.70434019,,,,,,,,,,,,,,,,,,,,7.431171372,,,0.51584343,,,,53.47889951,,,,,,,,,,,,,,2.445652112,,1.358,,,,,,,,13.20925882,,,,7.167155903,28.19019387,,,,59.46934844,,,0.17877843,,,,,,,,,,,,75.07528109,4.957120275,146.6532787,,,,,,4.563346255,,,,,,0.126295775,,,,,1.464699365,,,,,6.984154176,,,,3.68465272,,,43.84496788,,73.09041567,0.577632062,,,0.544616654,,,,,,,0.555834919,,,0.610647469,,29.58852911,1.004564315,,,,0.9792,,0.228386494,4.277698999,0.035151886,,,2.063834483,,107.1550803,9.763028822,,,
1628,,,,,,,,,39.84439129,,,,,0.530997799,0.539251651,0.298638411,,,21.98316525,,1.314285714,,,,,0.466804979,,,,,0.818811715,,,0.514593103,,,0.688832982,,,,,,,,,,,,,3.673502008,,,,,,,0.16093028,,4.422262483,,,,,22.43582671,4.507142857,,,1.396680498,6.080508475,0.469024592,,23.3909826,,,,,4.81130621,,,,,,,,,,38.5671131,61.68470952,14.70537086,,,,,128.7900603,,,,,,,8.920631787,,,,,,,,,,,,,,3.497225305,46.65338494,,54.23209047,14.8327085,,168.1350725,,,,102.6772121,18.55785229,,65.69603593,,,2.185604611,,,,,,12.735,,,1.956257967,4.655603195,10.80296633,80.01327049,,,,,,,2.203890304,,,,0.794744645,,,,,,,,0.909805908,,,,,,,,,164.9494255,1.701307193,,,,,8.141915586,,,,,4.07437957,9.585609944,,,,,,2.43,,7.645495103,,,,,,,,1.314285714,,0.507643448,0.382678583,,,,,,,,12.51386508,10.56815982,,,,,0.79077135,2.427918658,,,3.391860289,5.738979735,,12.73425584,,,,,,129.7191428,,,,,65.10028215,,33.662,,,,,,,,101.2384,38.704,28.83282518,1.523616417,,,23.5664551,30.05535714,13.77112051,,,,,,,,,,,,,,,,,,,,7.452441104,,,,,,,58.95631767,,,0.531071429,0.598571429,0.359641026,,,,,,,,,3.611765059,,1.236285714,,,,,,,,13.20925882,,,,9.818220653,29.17962181,,,,68.74911458,,,0.250917095,,,,7.5125,,,,,,,,75.58496275,4.811442727,102.5623232,,,,,,4.753537997,,,,,,,,,,,1.691289084,,,,,,,,,4.246953975,,,41.12890792,,88.20439016,0.672001101,,,0.638985693,,,0.755714286,,,,0.754593227,,,0.705016508,,30.86449005,1.501244813,,,,1.445944828,,0.456772987,4.90823913,0.035732909,,,3.30897931,,124.9965496,10.80109678,,,
1629,,,,,,,,,41.21166156,,,0.216607595,,0.530997799,0.548606016,0.406930136,,,21.16103578,,1.314285714,,,,,,,,,,,,,0.735144828,,,0.471946549,,,,,,,,,,2.182157676,,,4.917541926,,,,,,8.547776237,0.17429621,,20.78388538,,,,,22.2057112,,,,,6.080508475,0.250493745,,21.47856659,,16.68436831,,,4.81130621,,,,,,,,,,54.82366071,61.80382735,14.63774858,,,,,128.7900603,,,,,,,9.155527289,,,,,,,,,,,,,,2.997780244,48.52555105,,50.98473509,12.63030937,,155.6541657,,,,99.12114078,19.92282389,,71.22134677,,,2.322918107,,,,,,12.735,,,,3.97235764,6.278725084,62.63526775,,,,,,,1.444390741,,,,1.403714002,,,16.10868363,,,,,,,,,,,,,,,,,,,,13.77377583,,,18.71212451,,6.415817864,6.495177703,,,,,,2.43,2.683135448,12.30570721,,,,,,,,,,,0.41104182,,,,,,,,15.38171145,2.924391083,0.019770472,,5.531140999,,1.004938738,2.483487058,,,3.79922453,6.250424916,,13.78421311,,,,,,168.7488891,,,,,58.44032121,,33.662,,,,,,,,70.4868,,3.881703523,2.317261903,,,19.76080291,,13.81398773,,,,,,,,,,,,,,,,,,,,15.99484565,,,,,,,52.52035124,,,,,0.395589744,,,,,,,,,2.691195349,,1.259,,,,,,,,14.11895202,,,,7.545647521,,,,,65.72306973,,,0.257520176,,,,,,,,,,,,81.6993755,5.224185927,128.2324768,,,,,,4.666723327,,,,,,0.126583333,,,,,1.691289084,,,,,6.984154176,,,,3.233548117,,,41.12890792,,83.91629167,0.677778797,,,0.64476339,,,,,,,0.754593227,,0.54417094,0.710794204,,24.55649805,1.434024896,,,,1.252386207,,,5.45024329,0.04010672,4.776401674,,3.052248276,,128.1175413,10.53829413,,,
1630,,,,,,,,,57.49551867,,0.31261024,,,0.619726706,0.667186354,0.354249163,,,24.65741044,,1.314285714,,,,,,0.013037376,,,,,,,,,,,,,,,,,,,,,,,4.286652182,,,,,,,0.166874047,,14.01886253,,4.508517857,,,22.75881152,3.755357143,,3.238305085,,5.872033898,0.366662294,,17.26121297,,5.005310493,,,4.423297645,,,,,,,,,,40.81167409,61.15326075,14.96303188,,,,,203.9451855,,1.802511,,,,,8.913337694,,,,,,,,,,,,,,2.789678135,48.02542148,,44.0327878,11.58757574,,180.4624386,,,,107.0985516,25.94406836,,69.13150689,,,3.494303251,,,,,,12.735,,,1.956257967,3.97235764,5.975939373,69.63375964,,,,,,6.080508475,1.787992711,,,,1.677312118,,,,,,,,1.705885976,,,,,,,2.613,,224.7487058,1.782082978,,,,,5.455375661,,,17.80478886,,6.415817864,8.045146656,,,,,,2.43,2.05015619,8.68006326,11.91887447,,,,,,,,,0.507643448,0.465967451,,,,,,,,20.12561206,2.924391083,0.020314048,,5.200837632,,1.334426461,3.001296992,,,3.843808795,7.291880348,,14.67193946,,,,,,167.6705513,,29.45565,,,56.24977175,,44.181,,,,25.2477,,,,102.6324,43.05,2.893280877,1.084131251,,,21.30578325,,13.55696832,,,,,,,,,,,,,,,,,,,,9.225563644,,,,,,,63.98198232,,,0.681071429,,0.656991453,,,,,60.11357143,,,,3.712764505,,1.226857143,2.216071429,,,,,,,14.11895202,,,,7.545647521,,,,,80.53547711,,,0.330904422,,,,,,,,,,,10.71,101.3223844,5.090754149,128.4816801,,,,,,4.740256188,,,,,,,,,,,1.902700152,,,,,5.742526767,,,,2.490552301,,,41.12890792,,100.4002204,0.751100514,,,0.718085106,,,0.904642857,,,,0.609181305,,,0.784115921,,27.13904079,1.75186722,,,,,,,4.276681028,0.040679673,3.506485356,,2.793972414,,50.12967428,,,,
1631,,,,,,,,,44.26466358,,0.226213885,,,0.534849596,0.574468085,,,,16.96665926,,,,,,,,0.013037376,,,,,,,0.435282759,0.013037376,,0.96936395,,,,,,,,,,,,,3.682506329,,,,,,8.547823609,0.172984905,,4.435238713,,4.508517857,,,23.46257928,4.507142857,,,,6.080508475,0.28000936,,17.61645094,,,,,6.945353319,,,,,,,,,,1.026414,72.78051885,14.87957274,,,,38.52571429,,,1.802511,,,,,8.681720925,,,,,,,,,,,,,,1,51.96370452,,52.83901829,13.90500481,,177.5605468,,,,103.1032998,19.21701345,,64.55713126,,,2.70194099,,,,,,12.735,,,1.956257967,4.258367549,0.747680698,70.35560841,,,,,,,2.690475111,,,,2.36616046,,,16.10868363,,,,,,,,,,,,,,174.2618259,2.37982247,,,,,4.978310032,,,22.25598607,,4.847070406,6.078105243,,,,,,2.43,1.576053206,,,,,,,,,,,0.507643448,0.326027146,,,,,,,,15.43965555,8.162506715,4.751290119,,5.052482322,,1.317952746,2.480075897,,,3.805215181,5.817405943,,14.08370011,,,,2.103,,163.0515964,,,,,58.44032121,,,,,,,,,,25.42,,3.42503301,1.546427193,,,17.07065505,,13.7402665,,,,,,,,1.501785714,,,,,,,,,,,,7.600704775,,,,,,,54.29284579,,,0.555,,,,546.0316071,,,63.11925,,,,3.106628679,,1.287571429,1.3125,,,,,,,14.11895202,,,,7.311452173,,,,,70.28742813,,,0.154347029,,,,,,,,,,,,94.08553902,5.072719084,112.1081849,,,,,,4.789888734,,,,,,,,,,,1.691289084,,,,,6.751349036,,,,2.609330544,,,52.32324681,,87.06984809,0.714783566,,,0.681768158,,,,,,,0.566160026,,,0.747798973,,25.16373436,0.872614108,,,,0.816593103,,0.884997663,4.610315294,0.035609837,2.457698745,,1.981337931,,129.1196035,10.18350936,,,
1632,,,,,,,,,43.47392096,,0.225663151,,,0.328503302,0.339233309,0.366063756,,,19.60158178,,1.4875,,,,,,,,,,,,,,0.014488871,,0.846577825,,,,,,,,,,,,,2.616142118,,,,,,,0.162644297,,22.30554035,,4.508517857,,,25.93057734,4.507142857,15.02678571,2.182033898,,12.16101695,0.282699571,,23.12758731,,,,,9.739014989,,,,,,,,,,33.95340121,69.59203898,14.5510627,,,,26.316225,,,1.802511,,,,,8.499146717,,31.9658625,,,,,,,,,,,,3.164261931,50.57131331,,50.19651807,13.20961002,,181.4753187,,,,100.9859909,20.00513526,,60.19050332,,,2.569176193,,,,,,12.735,,,1.956257967,4.369593055,6.953386255,63.26406674,,,,,,,2.1913306,,,,1.920062202,,,16.10868363,,,,,2.740024905,,,,,,,,,152.2139223,2.002300747,,,,,7.027721079,,,,,,9.989854317,,,,,,2.43,1.691476357,9.677788392,,,,,,,,,,0.507643448,0.314396718,,,,,,,,18.08733981,2.924391083,6.586042705,,4.746096737,,1.507738102,2.590435317,,,3.805215181,6.758496459,,14.54292423,,,,,,218.2777122,,33.6636,,,53.98039814,,46.285,,,,25.2477,,,,69.9432,43.05,2.740025179,2.962362015,,,45.39387803,41.325,12.32502419,,,,,,,,,,,,,,,,,,,,9.133040475,,,,,,,48.4168494,,,0.486428571,,,,480.9085714,,,60.11357143,,,,4.160667784,,,,,,,,,,13.6706064,,,,10.73933221,,,,,20.2850644,,,0.161325285,,,,,6.010714286,,,,,,,78.58040421,4.847567256,115.4811413,,,,,,4.867440247,,,,,,0.166778182,,,,,1.793882041,,,,,,,,,2.76348954,,,50.38320398,,76.44162118,0.574330521,,,0.542002935,,,,,,,0.564439175,,,0.607345928,,32.56837454,0.881327801,,,,0.89262069,,0.913545975,4.727200884,0.035938002,,,2.368468966,,123.3933393,10.48573416,,,
1633,,,,,,,,,31.98482547,,0.232340798,0.138974684,,0.179933969,0.185298973,0.332575704,,,21.38562843,,1.314285714,,,,,,,,,,,,0.018252327,,0.014801768,,,,,,,,,,,,,,,2.326971258,,,,,,,0.162154977,,19.31632026,,4.007571429,,,26.23867463,,,,,11.5529661,0.409936727,,23.12758731,,10.9806424,,,8.536188437,,,,,,,,,,1.026414,65.076525,14.66700918,,,,,,,1.802511,,,,,8.591821584,,33.3493875,,,,,,,,,,80.4375,,3.497225305,49.35047964,,56.35960307,14.83147449,10.96010497,195.0296619,,,,108.5597648,18.39327307,,64.8500439,,,2.883448576,,,,,,12.735,,,,4.88537419,5.647115119,64.974735,,,,,,,2.22453866,,,,1.855999903,,,20.13585552,,,,,,,,,,,,,,187.6061681,1.895015263,,,,,8.491617347,,,,,4.477811768,9.289734838,,,,,,2.43,,9.259619373,,,,,,,,,,,0.193965517,,,,,,,,18.08733981,2.924391083,3.95488386,,4.807599648,,1.252054225,2.588280215,,,3.843808795,6.811534656,10.38898305,12.1315023,,,,,,162.0228536,,39.975525,,,60.90306996,,,,,,,,,,52.1856,,3.163908434,1.917930737,0.281582278,,17.77720929,,12.45763493,,,,,,,,,,,,,,,,,,,,7.016418134,,,,,,,31.37612668,,,0.441071429,,0.287709402,,,,,71.58524464,,,,3.49353718,,1.327571429,2.217857143,,,,0.539693948,,,13.6706064,,,,8.712962939,,,,,15.43086316,,,0.123357567,,,,,,,,,,,21,81.41905675,4.993519553,88.9581549,,,,,,4.65046485,,,,,,0.194503817,,,,,1.813906868,,,,,7.296610169,,,,3.334635983,,15.02839286,52.32842133,,63.37156597,0.350788701,,,0.317773294,,,0.752142857,,,,0.569601729,,,0.383804109,,29.13167915,0.698340249,,,,0.557158621,,0.399676364,4.110732548,0.045031493,,,2.813613793,,89.85840322,10.48573416,,,
1634,,,,,,,,,35.3174296,,0.200260557,,,0.167002935,0.148019076,0.464199081,,,20.99325115,,1.314285714,,,,,,,,,,1.149874477,0.015644852,0.018078495,,,,0.709694457,,,,,,,,,,3.491701245,,,2.037797511,,,,,,,0.16354797,,46.66048496,,,,,24.47025992,4.507142857,,,,12.16101695,0.317373742,,49.2708638,,19.05122056,,,8.419785867,,,,,,,,,,46.67105686,63.93768581,14.30986301,7.075471698,,,27.83589286,,,1.802511,,,,,8.978266039,,40.4922375,,,,,2.524887,,,,,96.7341375,,1.831298557,46.7998728,,48.55038524,15.06336535,11.39850902,181.691948,,,,107.9357825,20.08740504,,64.94784659,,,2.709698028,,,6.807541839,,,12.735,,,,4.250422044,5.554176922,66.6507635,,,,,,,2.622932428,,,,2.376028942,,,24.16302525,,,,,1.705885976,,,,,,,,,253.95775,1.856225069,,,,,10.5756108,,,,,4.648276391,,,,,,,2.43,1.949923718,9.063738843,,,,,,,,1.126785714,,,0.180896919,,,,,,,,18.08733981,2.924391083,5.13229776,,5.172316978,,1.123001018,4.28558582,,,3.463287277,5.259271127,16.60847458,11.22471593,,,,,,211.8631671,,44.8848,,,54.26051417,,65.22,,,,,,,,,,29.74616664,0.973208668,,,19.6755164,,14.09509243,,,,,,,,,,,,,,,,,,,,6.012519408,,,,,,,37.5215761,,,0.508928571,,,,496.9388571,,,60.11357143,,,,5.276030897,,1.357714286,,,,,0.660130425,,,14.11895202,,,,,,,,,77.16802869,,,0.104686354,,,,,,,,,,,25.2,88.05383229,5.486019694,106.536925,,,,,,4.762464005,,,,,,0.15288,,,,,,,,,,,,,,48.25036847,,,60.49985792,7.514196429,52.60499113,0.34253485,,,0.309519442,,,0.745357143,,,,0.487000874,,,0.375550257,,25.90037693,0.709543568,,,,1.444772414,,0.628062858,4.102654684,0.044511584,,,3.830055172,,120.2080671,10.39375019,,,
1635,,,,,,,,,29.09083899,,0.255516074,,,0.349825752,0.326852531,,,,26.15772626,,1.307142857,,,,,,,,,,2.006594142,,0.018397656,,0.012895554,,,,,,,,41.8,,,,,,,2.917824621,,,,,,8.502911434,0.151860184,,46.86205659,,,,,36.59011323,4.483928571,,,,,0.380582868,,46.25089193,,18.7408137,,,21.34047109,,,,,,,,,,35.97655714,69.99199322,13.3824691,6.659267481,,,,,,2.306574,,,,,7.924924336,1.419606,40.8139875,,,,,2.36601,,,,,121.846725,,3.913429523,49.65372858,,51.70842035,14.75407446,11.89171405,200.1757357,,,,105.8978902,19.92660959,,64.74086359,,,2.141483044,,,,,,12.735,,,1.956257967,4.139196481,6.185564415,68.79661217,,,,,,,3.91791898,,,,2.376028942,,,,,,,,,,,,,,,,,330.9776713,8.987678513,,,,,10.43902808,,,16.69198955,,,8.326165364,,,,,2.893278189,2.43,3.066502029,7.847059243,,,,,,,0.240582278,,,0.507643448,0.306593077,,,,,,,,18.08733981,2.976565986,4.598941792,,3.676302593,,0.655987584,3.18595266,,,3.01537094,6.167715118,12.43898305,11.09286718,,,,,,167.7858497,,29.295,,,58.44032121,,62.775,,,,,,,,208.1979,,29.74616664,2.900043652,,,0.154654452,,13.0726555,,,,,,,,,,,,,,,,,,,,6.16678566,,,,0.3737,,,35.6592453,,,0.508928571,,0.286153846,,,,,59.78571429,,,,5.968998573,,,,,,,0.460252565,,,13.85843413,,,,9.33673771,,,,,17.20585697,,,0.212799306,,,,,,,,,,,,88.14704255,4.974082753,161.5529642,,,,,,5.440969067,,,,,,0.13970069,,,,,1.902700152,,,,,,,,,6.755196653,,,66.81695607,,72.94990992,0.510363169,,,0.477347762,,,,,,,,,,0.543378577,,32.54604827,0.861825726,,,,1.293393103,,0.913545975,4.458098136,0.035012574,,,1.673503448,,152.2801831,11.01132934,,,
1636,,,,,,,,,25.33739058,,0.354702331,,,0.475009171,0.485326486,0.464199081,,,21.90653608,,,,,,,,0.010095777,,,,2.517087866,,,,,,,,,,,,,,,,,,,3.656731001,,,,,,8.401759878,0.145185084,,25.37251328,,4.090714286,,,29.04813142,,,,,8.512711864,0.301399596,,4.544995704,,14.43391863,,,10.0882227,,,,,,,,,,1.026414,70.36528385,13.26114965,,,,,,,2.306574,,,,,8.196397859,1.419606,40.186575,,,,,,,,,,,,1.5,49.65372858,,52.84727419,14.35076842,11.89171405,193.5429902,,,,110.9045782,22.18809766,,68.80342927,,,4.935016419,,,,,,12.735,,,1.956257967,4.766828897,7.845769053,78.20069242,,,,,,,4.013591318,,,,1.677312118,,,,,,,,,,,,,,,,,226.8268418,1.298084729,,,,1.348154008,10.22467056,,,,,2.71113423,7.820191242,,,,,,2.43,1.17770392,9.679661616,19.33506304,,,,,,,,,0.507643448,0.409391049,,,,,,,,15.00073554,2.992715839,3.875522074,,4.801939532,,1.581542414,4.856834515,,,3.115368723,6.640341866,9.728813559,10.63029254,,,,,,209.4150612,,,,,58.44032121,,,,,,,,,,156.5568,,2.968361478,2.442126529,,,21.85511648,,14.39416164,,,,,3.22013288,,,,,,,,,,,,,,,11.4989235,,,,,,,35.85027526,,,0.401428571,,,,,,,,,,,4.625562456,,1.224857143,1.930357143,,,,0.578856016,,,14.11895202,,,,11.2483889,,,,,22.64536328,,,0.264948643,,,,,,,,,,,,94.09221933,5.01101747,134.0010274,,,,,,5.218537459,,,,,,,,,,,2.114110189,,,,,,,,,5.322276151,,11.82857143,60.35304105,,74.44939161,0.616700293,,,0.582254219,,,,,,,0.57132258,,0.366324786,0.649715701,,31.49370053,1.374273859,,,,,,0.817680039,4.494526163,0.033368791,,,1.256275862,,125.6318913,11.09017612,,,
1637,,,,,,,,,29.32134561,,0.387009571,0.225620253,,0.467718269,0.471845194,0.642736932,,,23.60412964,,1.451785714,,,,,,0.012619721,,,,2.047029289,,,,0.020191553,,,,,,,,,,,,,,,2.984664264,,,,,,8.08955508,0.141189372,,27.55586472,,,,,22.41207083,5.175,20.94642857,3.029830508,,8.512711864,0.406270519,,22.44338453,,11.29104925,,,,,,,,,,,,,54.27849733,71.71846239,13.26114965,,,,27.7313,,,2.306574,,,,,8.528092997,1.419606,,,,,,2.483739,,,,,,,,49.65372858,,49.63334349,14.73135766,10.96010497,209.7842579,,,,110.5838967,22.13468873,,67.97014657,,,2.61328539,,,,2.593349272,,12.735,,,1.956257967,4.631768601,15.35101125,66.08623645,,,,,,,1.812080441,,,,1.810511826,,,32.21736788,,,,,,,,,,,,,,309.6488504,1.31863735,,,,,10.1752722,,,27.81998259,,,7.635741173,,,,,,2.43,,13.8893179,,,,,,,,1.478571429,,0.558042055,0.361518709,,,,,,,,14.23095093,3.054427821,4.68548849,,4.23984463,,1.383850156,4.178996448,,,2.816181807,6.184594538,17.02542373,10.75527259,,,,,,183.7252134,,,,,61.14121467,,,,,,,,,,161.542,63.714,2.968361478,6.66315155,1.275189873,,21.88604737,,14.09509243,,,,,,,,,,,,,,,,,,,,8.630860602,,,0.378285182,,,,31.9972411,,,0.442142857,,0.386564103,,,,,,,,,3.076924056,,1.358571429,1.789285714,,,,0.393084943,,,13.44082893,,,,8.062155155,,,,,18.74514243,,,0.215590609,,,,,,,,,,,6.21,93.88009267,5.214326755,175.9693348,,,,,,4.868993209,,,,,,0.15288,,,,,1.890919105,,,,,,,,,,,17.74285714,54.29652124,59.14285714,80.15448251,0.642287234,,,0.609271827,,,,,,,0.871611104,,0.504854701,0.67461482,,33.83592218,1.230705394,,,,,,0.721814104,4.646012143,0.039327504,4.912870293,,2.257089655,,128.4374652,10.98505467,,,
